wl GRA01 GRA02 GRA03 GRA04 GRA05 GRA06 GRA07 GRA08 GRA09 GRA10 GRA11 GRA12 GRA13
517 0.0165001675083141 0.0158101519133564 0.016109548178698 0.0162442407346851 0.0171700275946005 0.0179692646637989 0.0188417376810164 0.0188258135492121 0.0251523280613891 0.0178024527951512 0.0178468107254231 0.0188032976550462 0.0149333835215789
518 0.016821725493941 0.0160540627022158 0.0163349377567339 0.0164535650791569 0.0175212332514255 0.018373824446291 0.0193176391612814 0.0191109321654822 0.0253727696578687 0.0180989030283551 0.0181295174887852 0.0191955005295025 0.0150099455424871
519 0.0168840234037877 0.0161783108367823 0.0165011166124587 0.016607865525406 0.0176157189186511 0.018474392096438 0.019561637426472 0.0192054987420298 0.0256978551607252 0.0183165751316639 0.0182263290983018 0.0194158268518455 0.0151314503067907
520 0.016812618040767 0.0162226589855949 0.0166019794465319 0.0167055285223728 0.0176323333704548 0.0185207609564706 0.0193842990184843 0.0191593141820792 0.0258094785551067 0.0182680450184228 0.018122801732833 0.0193739792315227 0.0151218509643683
521 0.0169139152707222 0.0161738850442127 0.0165599022271633 0.0167220604661218 0.0176121385069475 0.0186034617798052 0.0196101573108767 0.0191532958787857 0.0256541579466982 0.0183156500776011 0.0181591479968566 0.0192651316598175 0.01516166868632
522 0.016851011761579 0.0161909647541049 0.0165200949478094 0.0167643027255585 0.0176495934252818 0.0187316748698441 0.0195710555711396 0.0192323649143388 0.0256450864511354 0.0182422568977446 0.0182771573614584 0.0192625226518875 0.0152127425343557
523 0.0169113101271167 0.0162230835848891 0.0165594730608583 0.0167949173869342 0.0176132285452921 0.0186315361234755 0.0195408680963425 0.0191254310362955 0.0259230818109773 0.0182165775882586 0.0181507602047644 0.0193259464196691 0.0151451828158957
524 0.0171810881263367 0.0164835508525303 0.0167679434625446 0.0170294038254637 0.0178425680085643 0.0188830063648664 0.0197793521535609 0.0194677602879213 0.0261316313790073 0.0184425655439242 0.0183836594410474 0.0196930897477598 0.0153543072607551
525 0.0173789457729675 0.0167136989523941 0.0170936243578593 0.0173516596692158 0.0181129701622922 0.0191992722502534 0.0200426964989603 0.0196481510498193 0.026374545521329 0.0186971747666287 0.0186019238716843 0.0198117980056814 0.0156126109477859
526 0.0170676163875518 0.0164660572100855 0.016797173583763 0.017034158222717 0.0178535854384169 0.0187158333131933 0.0197373094072604 0.0193925359681689 0.026112868517646 0.0184299925795076 0.0182692341107185 0.0195817406233287 0.015205194149895
527 0.0170167551089128 0.0164492780025243 0.0167504927934965 0.0169278850589922 0.0177794095434614 0.018636522132979 0.0196391887676059 0.0192720447395848 0.0261269819796062 0.0183544577357474 0.0182196898061417 0.0193889398352428 0.01501811846351
528 0.0173450699453147 0.0166946411698595 0.0170382337034002 0.0172787877935485 0.0180799943997719 0.0191209943345638 0.020064882094741 0.0196776544505831 0.0265166613178948 0.0186941303727987 0.0185451841234812 0.0197315982002555 0.0155336486764666
529 0.0172996084027311 0.0166657826786159 0.0169781765056739 0.0173320265410334 0.0181504138699927 0.0190887089873587 0.0201139086239484 0.0195611990275502 0.0265305545279063 0.0186407157975271 0.0185556358799739 0.019682402912316 0.0155168498818413
530 0.0171983842359021 0.0166156708358944 0.0168765311229694 0.0172695228703165 0.0179722908654541 0.0188876861973192 0.0200078387237174 0.0194920448168057 0.0265707083875562 0.0184936171563462 0.0184043383874776 0.019421486741204 0.0153158369092444
531 0.0174906782793297 0.0168870814163087 0.0171184502115576 0.0173902434544587 0.0182275450210474 0.0192072692875981 0.0201257952182855 0.0196854134091158 0.0267996145449667 0.0186479346557254 0.0186729587275838 0.0197587713942119 0.0154595798363852
532 0.0177800201858296 0.0171630872855439 0.0174389068586386 0.0176370898014121 0.0185294876998439 0.0195854394066381 0.0203604210335425 0.0199849169930264 0.0270379568080762 0.0189551365854491 0.0189185022685705 0.0200036299916022 0.0156438467283516
533 0.0178850332311615 0.0172658903615901 0.0175772236591192 0.0179235086682432 0.0187108942413334 0.0198810050053913 0.0205224020240279 0.0201862416502894 0.0272181062138347 0.0191406034513555 0.0190189134142883 0.0200794332780149 0.0157616241020879
534 0.0176712642120741 0.0170026591654867 0.0172969723677937 0.0177068263539083 0.018445678388193 0.0195823012393425 0.0203518134111699 0.0199423362704037 0.0270579994776985 0.0188771753563546 0.0187055841028134 0.0199272353236042 0.0155469598504986
535 0.017408641663287 0.0167565211096931 0.0169790351972702 0.0174456100369287 0.0182358221270311 0.0193292719218532 0.0200258036432636 0.0197049548199331 0.0268881197742001 0.0185743090247662 0.018382988780783 0.0197299697965722 0.0153026034648426
536 0.0172833448382871 0.0167767441962596 0.0169790395670007 0.0173555978732487 0.0181711072399009 0.0193670593562531 0.0198345768882799 0.0196783876535656 0.0268303073896745 0.0185517976154124 0.0183636198993677 0.0194961559404394 0.0152824835300791
537 0.0176404143767061 0.0169667322174283 0.0172935222544629 0.0176294512288121 0.0185152306560472 0.0195783698510881 0.020191286721359 0.019904495183941 0.0272605408848752 0.0187746977843448 0.0186602434741668 0.0197700639794765 0.0154220938322415
538 0.0180450993724047 0.0173107828237155 0.0176098765607124 0.0180289950364515 0.0188831364367934 0.0198557840306755 0.0207279421195726 0.0203490994006633 0.027730595474499 0.019163154382 0.0190653648444172 0.0201652808464921 0.0158094308948445
539 0.0181336473731999 0.0174498153033064 0.0177320569113788 0.0181485028240723 0.0189417821068836 0.0200831375487154 0.0208852990099412 0.0204058557012356 0.0277437070049948 0.0192438628721283 0.0190911557730919 0.0202317249433239 0.0158624196424446
540 0.0179726445561707 0.0173967361658862 0.0176158826503523 0.0179942451178666 0.0187939739381752 0.0200197131722736 0.0208272239326286 0.0202516412840741 0.0276078757393202 0.0190837137359203 0.018956348719468 0.0201737979759592 0.0156749610114045
541 0.0177022824351405 0.0170919149571856 0.0173880523445928 0.0178368359361658 0.0185470095170298 0.0197550227154081 0.0204709185565051 0.0200916535791053 0.027424816407741 0.0188703410381354 0.018678177893245 0.0200222987132739 0.0153596331589368
542 0.0176556210299888 0.0171176540516193 0.0173754143610967 0.0178364849529027 0.0186206635799539 0.0193917371548237 0.0204303768966848 0.0199096426624798 0.0274355820849338 0.0187953670335426 0.0186926718323553 0.0200107282117397 0.0152768632087966
543 0.0178781446370146 0.0173084893529828 0.0175859148108881 0.0179951958047658 0.0187062755525922 0.0195978898554534 0.0205578733690457 0.0201333531892258 0.0275927892790591 0.0189605205252297 0.0188761188800111 0.0199635127997645 0.0155714336885113
544 0.0181270954390425 0.0175468256276996 0.0177777835663193 0.0181938080553074 0.0189999108045458 0.0199962868712702 0.020958867135498 0.0203957127824141 0.0278274310690616 0.0192104563471186 0.0190656422240908 0.0201807372534603 0.0157561795769416
545 0.0179940444685394 0.0174950924238068 0.0176689853476224 0.0181108615898228 0.0188987747983799 0.0201965058131999 0.0208716525539417 0.020364631211747 0.0278346269273661 0.0192028182444785 0.0189872664449081 0.0201869349804004 0.015663513217422
546 0.0178438479539555 0.0172911755527852 0.0175310596472354 0.0178965629944705 0.0187767550844861 0.0199270118575042 0.0204937385028959 0.0202564873996086 0.0279724418473969 0.019049856716457 0.0188463549800313 0.0199467999776248 0.0155016570058559
547 0.0183695874586049 0.0176570042342749 0.0179700995311821 0.0183653506764829 0.0191716103142917 0.0202675381653976 0.0208713231463602 0.0206034656552744 0.0282721689798646 0.0194596592642847 0.0192483947354883 0.0203080516689625 0.0159254458905581
548 0.0186711196737976 0.0179818222414178 0.0183069335546156 0.0187407099873407 0.0195494173138034 0.0204863112209834 0.0211753825696256 0.0208549030745394 0.0284759018155661 0.01968192847063 0.0195698431099439 0.0205747070638809 0.0161730943703202
549 0.0184744405803232 0.0178516199990843 0.0181455495833292 0.0186118562234246 0.0193985502810398 0.0203268914972917 0.0212513516520671 0.020780442768176 0.0284259195497431 0.0195991808851767 0.0193567014323272 0.0204193650277573 0.0159472642293384
550 0.0184785831894465 0.0178518893652467 0.0181327615928675 0.0185741185908383 0.0193570017683225 0.0204290614534552 0.0212576167238486 0.0207231585871222 0.0284756743469032 0.0195575201730615 0.0192849840648131 0.0205136209643399 0.0159238954676565
551 0.0184890486697442 0.0179295528441413 0.0181526826790985 0.0186777900654864 0.0193290173348525 0.0206147392340542 0.0213808058902225 0.020804322760219 0.028615956393225 0.019634424180272 0.0193346836282113 0.0205698227175974 0.0159106826171455
552 0.0185754928798496 0.0178677517648741 0.0181414477662412 0.0186926596046063 0.0193275718898279 0.0205583785334667 0.0212900928094372 0.0207674587860876 0.0286514286637037 0.0195653486938259 0.0193770154483768 0.0204775364473136 0.0158978865669025
553 0.0187160890764628 0.0180424761688212 0.0182818465407813 0.0188237281627284 0.0195307314028638 0.020509926902637 0.0215124315401026 0.0209656137289864 0.0287847461893897 0.0197169811867968 0.0195561983106748 0.020668873934021 0.016008914142791
554 0.0189274142198665 0.0183233324597462 0.0184643508044704 0.0190632344420629 0.0197368727247815 0.0206880331551672 0.0217488602992732 0.0212005034598378 0.0291266542130472 0.0199528347901574 0.0197370385294732 0.0210513665029284 0.0162251933492143
555 0.018751868564981 0.0180881397501185 0.0182804317006887 0.0188345431156147 0.0196393446308231 0.0205740519949699 0.0216756321451733 0.0210160846729922 0.0290779155438868 0.0196966293185739 0.0194995348307545 0.0209672388548435 0.0159703233788896
556 0.0185581422204916 0.0179579711389007 0.0181807570543872 0.018592744541137 0.0193959131418957 0.0203681338910771 0.0213851278474221 0.0209174919693497 0.0289871893349025 0.0195185467491704 0.0193519626017243 0.0207141245459589 0.0157876690811489
557 0.0188983840332416 0.0182345474323604 0.0184326835639205 0.0189090257457222 0.0197052410649193 0.0207225887780679 0.0216630052798677 0.0212609249135594 0.0290940025030264 0.0197144031010859 0.0195156392280593 0.0207652243806272 0.0160759776899966
558 0.0190199506968378 0.0184013473263599 0.0185998948937064 0.019017549482726 0.0198065185425068 0.0208418847085576 0.0218115564283026 0.0213189881769399 0.0292506623615057 0.0198266079975843 0.0196538621838797 0.0208345093357276 0.0162893996755029
559 0.0189840798015999 0.0183419794786558 0.0186117847690955 0.0191219175151996 0.0197935986046621 0.0208581550204364 0.0217647081831801 0.0213657417196014 0.0292670699217511 0.0197913492433354 0.0196568719484068 0.020919072447914 0.0163219076918785
560 0.018962529005522 0.0183232876574122 0.0185285375435098 0.0189356843915938 0.0197172946566201 0.0209271060716763 0.0217276636926654 0.0212549165508726 0.0293458043678282 0.0196958219970545 0.0195632390105457 0.0209036022555515 0.0162837002826836
561 0.0189838525674479 0.0183561901525541 0.0185973457771521 0.0188957577338981 0.019748834909038 0.0210144544097479 0.021735345340243 0.0213210189691372 0.0294250124397733 0.0197187518963069 0.0196033290046968 0.0208794616308846 0.0162295320217969
562 0.0191264494818728 0.0185047905120579 0.0187557568333064 0.0191239783596563 0.0199347678446027 0.0210285296986945 0.0218658601912606 0.0215086264961688 0.0294815670696005 0.0197875886564487 0.0197124002797323 0.0209004386378712 0.0162374553313504
563 0.0189698435077938 0.018275272858644 0.0185299061183553 0.0188732450014387 0.0198290166438765 0.0208769533435046 0.0217758992818057 0.0213318093504496 0.029168092576281 0.0195962636160628 0.0194860411082108 0.0206361914058015 0.015953687432796
564 0.0186653667423137 0.0180386201349215 0.0182333832090056 0.0185788845984239 0.0195119236687331 0.020783850426483 0.0216222139841885 0.021097291342374 0.0288467767766911 0.0192268645083084 0.0191732664774116 0.0205200092021427 0.0156140898503622
565 0.0187717475294153 0.0182121737975831 0.0183485779620545 0.0186361079241066 0.0196437318975915 0.0209331841409109 0.0216954310538748 0.021085083783798 0.0290434791609527 0.0193589599202115 0.0192792507582693 0.0203811971884628 0.0157654823292362
566 0.0188775298351915 0.018346352032602 0.0184272146295198 0.0186944910275332 0.0197926458930435 0.0210045960548336 0.0218984140949508 0.0212659085088064 0.029337507877896 0.0195366017975876 0.0194150115765394 0.0205173274783207 0.0160183863653559
567 0.0189673948656821 0.0184418264508056 0.0184896485777335 0.0188330758074733 0.0199003211100275 0.0210244698050782 0.0220590672187036 0.0213589982124093 0.0294753879647506 0.0196335042796384 0.0195403670464471 0.0206181594509936 0.0160441395683631
568 0.0193900154695886 0.0187474982953464 0.0188877748317139 0.0193324842044751 0.0201878892970118 0.021317687709492 0.0224066424181862 0.021750623980734 0.0296585108024084 0.0199577356456476 0.0199872541721763 0.0211550181368028 0.0162866119313808
569 0.0196608048840673 0.0190291793158791 0.019125703550429 0.019562211723182 0.0204186702427294 0.0216147245763147 0.0226204569328702 0.0220024317486542 0.0298024764913514 0.0201896481164957 0.0202377979664501 0.0213423512261696 0.0165222692943772
570 0.0194355205803174 0.0188285571116272 0.0189667849958897 0.0193600004354408 0.0203013987164736 0.021376202452659 0.0224485012407477 0.0216961150304229 0.0299212591706311 0.0200878963338575 0.0200591362975163 0.0212274796439191 0.0163781780971424
571 0.019359587283931 0.0186887069636493 0.0189040201042846 0.019327353573439 0.0202821507255569 0.0213975487067716 0.0223817993469689 0.0216911525212497 0.0301785324526245 0.0201422928860824 0.0200371148337615 0.0211736223916842 0.0164391242241006
572 0.0194203536441682 0.0188722535104809 0.0189807420931175 0.0195874822434804 0.0203494740813727 0.02152338635133 0.0224653493293345 0.02183301838438 0.0304198565370497 0.0201648113497733 0.0202185061754219 0.0212968211726848 0.016572024402154
573 0.0195807985414444 0.0190367477198961 0.0191630332144964 0.0195913375782195 0.0204271132500194 0.0217527156477712 0.0225792786463826 0.0220612781283821 0.0305536182806617 0.0203664435500964 0.0203052152093525 0.0214060185805897 0.0165975193472671
574 0.019735711588327 0.0192943387613229 0.0193484232942139 0.0197931622146139 0.0206051804223428 0.0220758144524559 0.0228214024944285 0.0222264265668332 0.0305912673679231 0.0206779512156395 0.0204800558538543 0.0216010735383284 0.0166482866341125
575 0.0199715563726578 0.0194681467662002 0.0195238642167556 0.0200813741095502 0.0208365897995418 0.0221424947348852 0.0229731991192851 0.0223345952483027 0.0309598286047674 0.0209225120257246 0.0207064462676169 0.0217567396364812 0.0170231140119503
576 0.0198525014547267 0.019391444990322 0.0194689140787858 0.020063224476151 0.0208556774160495 0.0219310203097965 0.0230411370405633 0.0223889149073021 0.0308976360596879 0.0209504530365766 0.0207377940415637 0.0219673549836542 0.0170461536639446
577 0.0197799879650448 0.0193012133258168 0.0194686785080391 0.0200356207737773 0.0208114128883067 0.0217678723862881 0.0229329725491924 0.0223493056957987 0.0308890819138657 0.0210329149871901 0.0207040779463899 0.0220197635029267 0.0169485594735109
578 0.0202222490140222 0.019597082269883 0.0197451138982179 0.0202979400692874 0.0211452288618078 0.0222791636143819 0.023335186091207 0.0226046351520221 0.0313093676280913 0.0214082451053253 0.0210564953424499 0.0220014703597897 0.0173886092178249
579 0.0203814488361578 0.0198638851851485 0.0200080460050778 0.0206349283822479 0.0213689915793277 0.0226487137105199 0.0234604247109496 0.0227151689458492 0.031685915345819 0.021685275945304 0.0213116012024591 0.0221026774988338 0.0176292123347007
580 0.0204063299188923 0.0200302026247116 0.0201389014276739 0.0208759995707929 0.0214569173268292 0.0228415311698364 0.0234483090369749 0.0228327751700731 0.0319600449590676 0.0218620556683623 0.0215028319404949 0.022484897531961 0.0175562621931376
581 0.0206097479600189 0.0201150524161348 0.0201771105343488 0.0210729950184512 0.0215905161855234 0.0226980700329379 0.0236235215272287 0.0230269070796287 0.0322255720934589 0.0220360352640358 0.0215991390477871 0.0225915425336758 0.0178304795678035
582 0.0207701527787997 0.0202920431869984 0.0202941454319325 0.0212480857684416 0.021801404106712 0.0226425126444429 0.0238667867362106 0.0232050075026031 0.0323588985426573 0.0223017757591638 0.0218025316435749 0.0228504447059726 0.0178631555784601
583 0.0209321099146248 0.0205166265786004 0.0207099511284036 0.021522277176484 0.0220550415305612 0.0231067608559181 0.024132686324255 0.023368914420177 0.0325383241695687 0.0224907010013137 0.0220753198056946 0.023223160061805 0.0180094881899544
584 0.0211432774200538 0.0208267663389516 0.020957394583257 0.0218964313730285 0.0223243563285466 0.0235337993068763 0.0242289777453527 0.0237026643871417 0.0329731198127369 0.0228856407309386 0.0223577167513885 0.0234567602040606 0.0183364030633771
585 0.0212197772406235 0.0210076087189781 0.0210814876842653 0.0220385247491103 0.0226112851431255 0.0235579527439681 0.0242718341957086 0.023893601757907 0.0332479395958205 0.023194162002857 0.022558020339565 0.0236111205070901 0.0186958212834524
586 0.021306181345916 0.0208907537153876 0.0210469344745105 0.0220374052089395 0.0226246567119479 0.0235867434474116 0.0245129455296919 0.0238202652259543 0.0333534521544163 0.0231912928766594 0.022519806240928 0.0234955683581767 0.018763293825233
587 0.0211690047478768 0.0207786499176536 0.020984609757795 0.0219916637090503 0.0225174034909789 0.0234270726874785 0.0244082986336823 0.0237290563937795 0.0332191751152458 0.023159089537373 0.0224756238501033 0.0235699804291947 0.0186961113384473
588 0.0211617342854032 0.0208037693444881 0.0209578883533774 0.0220432526355603 0.0224149135039756 0.0235216126107388 0.0242912407530817 0.0237301300506298 0.0330486953830714 0.0232063728880709 0.0224711197825888 0.0237030679055422 0.0186443991013871
589 0.0213239686622507 0.0210261321841028 0.021131550973163 0.0222524634730253 0.0226950561303708 0.0238089723072598 0.0245852670016516 0.0238408883289958 0.033254880980961 0.0234661600044921 0.0226927917290644 0.0238023709380026 0.0188514643619946
590 0.0215557132746327 0.0212638065199691 0.0213631630434546 0.022490146443004 0.0230036653346929 0.0241345155990535 0.0246673688147987 0.0241516030631853 0.0335601571783874 0.0237392079730402 0.0229916606830962 0.0239617264065056 0.0190520731349809
591 0.0216257049779432 0.0212446424138779 0.0214162003350272 0.022493787383283 0.02299286428958 0.0240853875338897 0.0246565215448491 0.0240505977211156 0.0337502662914672 0.0238152409590181 0.0231207097193878 0.0241462772137567 0.0190481056774272
592 0.0218548992612962 0.0214338078415972 0.021727684350173 0.0227597987164153 0.0232636264203864 0.0243698892257431 0.0249198616879827 0.0243135314918966 0.0340874683956861 0.0241712915791109 0.0233581560822966 0.0243875904742906 0.0192957474958828
593 0.0219289346658565 0.0217291899641594 0.0219839224831871 0.0230654039358864 0.0235414558386317 0.0246727492612479 0.0251157142998668 0.0247544653622503 0.0344257624201207 0.0244570803012112 0.0235252053091084 0.0245363864446069 0.0194958377585098
594 0.0215720544973013 0.0213786876659043 0.0214742272715239 0.0226644597523661 0.0231919819994351 0.0240680886967637 0.0248469382225289 0.0243415296369853 0.0339077500662004 0.023978005324336 0.0231784191511209 0.024205730877909 0.0191699755969415
595 0.0215189294436639 0.021279691428937 0.0213877203353584 0.0224910861184119 0.0231172657142403 0.023953456756476 0.0247881953402709 0.0241301910125509 0.0336469722073519 0.0238594350192417 0.0231149779998005 0.0240778064172852 0.0191542568814598
596 0.0221391184876743 0.0219132043773852 0.0220818301627652 0.0231594336514377 0.0236461633080904 0.0246178980018115 0.0253068614152305 0.0247841616479745 0.0344410731980437 0.0244822352980161 0.0237802930166999 0.0247083078669422 0.0196540485341559
597 0.0223385548624693 0.0219814371840112 0.0222182419777029 0.0232790744456846 0.0237940558514468 0.0247307360533498 0.0255076567644053 0.0248460868230549 0.034742370078134 0.0245708918973343 0.0237464408972046 0.0249130422465347 0.0198463620216617
598 0.0219902813974304 0.0217367627943654 0.0219678430568698 0.0230479756783721 0.0235010399772798 0.0245758615526671 0.0253272437367544 0.0245633781986135 0.0346183937073104 0.0242749415866012 0.0234179466152663 0.0245214058230708 0.0193860075392824
599 0.0219322700549413 0.021719785894044 0.0218138393535243 0.0229314964946495 0.023311295329905 0.0244662009263071 0.0249489028739055 0.0243553915814525 0.0343972613905688 0.024249488022424 0.0234101916805213 0.0244782323105502 0.0191022827783151
600 0.0217210579030176 0.0216052099747134 0.0216550006460614 0.0227445167318033 0.0232237222532057 0.0242974913339886 0.0248144035653565 0.0243477941634051 0.0342502739229182 0.0240843816194575 0.0232575283970124 0.0242628315934013 0.0189597168528923
601 0.0217171973064854 0.0215078177004089 0.0216354134473659 0.0226364327275105 0.0233101605589102 0.0242471553763313 0.0251124922736782 0.0243722734999049 0.0342359410659947 0.0240055109476037 0.0231758228532712 0.024073012255135 0.0190028513099087
602 0.0221322196844535 0.0217916043428658 0.0219326287856415 0.0230551975651161 0.0236316705124109 0.0245734610300482 0.0253938800544765 0.0246604907615071 0.0343200172735693 0.0243705829172194 0.0234427260409777 0.0244340357724698 0.0194268425486084
603 0.0222679981847922 0.0219538412280829 0.0220295412553275 0.0231997832936463 0.0236969919869622 0.0247110183723708 0.0253121790953058 0.0247609811278099 0.0345630616551169 0.0244379931158034 0.023556524742058 0.0246294408076966 0.0195939472662327
604 0.0216981972711901 0.0215005269244796 0.0214755022843806 0.0227291689798068 0.0231054336339178 0.02413769082964 0.0249684948842181 0.0242489204560322 0.0342248160626337 0.0238016740769657 0.0231190767406188 0.0240589298818572 0.01876510244765
605 0.021760434817989 0.0215772902643128 0.0215518348617352 0.0227593517620261 0.0231622018695139 0.0242759467800573 0.02506934558039 0.0243635772894671 0.0343418957970307 0.0237730687878867 0.0231008608820063 0.0241214870732468 0.0189344164011067
606 0.0221584037976209 0.0219756334958618 0.0219609660103193 0.0229501660212429 0.0235559669394208 0.0245602166142353 0.0253204509793561 0.0247567972831053 0.0346976865371703 0.024119179089813 0.0232835145922372 0.0244389992893709 0.0193925197233712
607 0.0214733489282789 0.0212783035110257 0.0213109577500283 0.0222946741894844 0.0228550463950829 0.0239536593209009 0.0246193377025304 0.0240991803905843 0.0339437781182206 0.0235628719624892 0.0227467856095825 0.0236012032457954 0.0186953382269156
608 0.0212211876216075 0.0210206955800924 0.0210410063218942 0.0219711392749366 0.0225062067570928 0.0234835298705628 0.024155636278471 0.0236599732983665 0.0335990351770257 0.0232273212388649 0.022402642382911 0.0232731092248956 0.0183471798621936
609 0.0215409243461239 0.0213453280292054 0.0213913193383709 0.02234544102772 0.0229476911296775 0.0239020983610951 0.0245803787978237 0.0240349629891793 0.0340787034653995 0.0234611947567471 0.022670635371459 0.0237740879481754 0.0185323998112834
610 0.0218310943732049 0.0216291420466222 0.0215540518556744 0.022578224157118 0.023097241827914 0.0241601310729766 0.0248823609985899 0.0242982827783236 0.034217406721194 0.0237390393136824 0.022959691364916 0.0241608510319678 0.018822983162028
611 0.0217568120737891 0.0215713026032301 0.0215763774591258 0.0224995853865836 0.0229957314840302 0.0241405388853171 0.0245938259380182 0.0242662166519591 0.0342402645011813 0.0236863970389826 0.0229078302053945 0.0240288882051909 0.0187836203427455
612 0.0211998067637403 0.0209643492865368 0.0210361130333536 0.0218709774092887 0.0224977428075357 0.0236720347091161 0.024250604971602 0.0236646331887089 0.0338165663294343 0.0230967699423931 0.0222507529090068 0.0232976301556201 0.0183346007113024
613 0.0209568777861183 0.0205682302102469 0.0205812474133331 0.0214494406370913 0.0221631828153009 0.0232817884858427 0.0238974588921642 0.023223805954625 0.0332299743222894 0.0226839879648487 0.021877190533531 0.0229819130078535 0.0179680468194272
614 0.0208702282712667 0.0206573840316437 0.0205251188388842 0.0214220469610399 0.0220866033089559 0.0232114835060591 0.023762839030187 0.0232637662721082 0.0330520264077896 0.0225405409674252 0.0219153065977585 0.0231096263154454 0.0178856987574412
615 0.020979584238661 0.0206722318792614 0.0206612664117023 0.0215560044188548 0.0221281992283716 0.0231329584777869 0.0238574045868732 0.0234367634177749 0.0330935288321951 0.0227191165292275 0.0219860777820109 0.023166871807362 0.0178788795288169
616 0.0210607700384048 0.0207446410081815 0.0207673410500335 0.021714088123786 0.0222440028208291 0.0231961903353172 0.0238408589083985 0.0235846890543694 0.033319762456165 0.0227881336260553 0.0221579137597104 0.0231951495553504 0.0179207053397374
617 0.0210429790715915 0.0208034741984425 0.0207912150398936 0.0217278948064365 0.0222931699440216 0.0234607841604514 0.0239796754138981 0.0235398643663023 0.0333010702418077 0.0228413434769473 0.0221898147206344 0.0230428190589638 0.0178871483081294
618 0.0209198302870921 0.0206054349712733 0.0205097911773263 0.02139243784207 0.0220886864200953 0.0232683322344638 0.0237486389002314 0.0233862265756603 0.0331398292756327 0.0226461402831837 0.0219427350051135 0.02302154705222 0.0177780428696478
619 0.0206480858254999 0.0203132924632185 0.0202855543073061 0.0211038124173413 0.0218142543324535 0.0228009895786306 0.0234233044536262 0.0232082433835112 0.0329209508650728 0.0223923405099175 0.021538186420058 0.0230362489388222 0.0176508609003265
620 0.0207965883510416 0.0205264491722392 0.0203766949366547 0.0212637797376622 0.0219559892737669 0.0230045838021017 0.0237796843271057 0.0232870032713854 0.033183432413262 0.0224764574508421 0.0218721303227498 0.0230070367502795 0.0179861278355614
621 0.0209080148374437 0.0206972837258925 0.0205091046019419 0.0213934641295532 0.0220449113504708 0.0230957605947817 0.0238250742318695 0.0233232085915688 0.033144642125483 0.0225891722294903 0.0219062466804317 0.0229199971635548 0.0180748794370275
622 0.0207638691662916 0.0206077841382826 0.020527323804213 0.021258083381847 0.0220090229113416 0.0230955086888984 0.0236575555343783 0.0232650902637099 0.0331508252668565 0.022580666340202 0.0218292235896207 0.0227539316506249 0.0179998880333082
623 0.0210561537140166 0.0209188093719936 0.0207656003941716 0.0216296408930781 0.0223456206983709 0.023492028745231 0.0242198139622355 0.023549946942575 0.0334457016325668 0.0228577838920737 0.0221208782915832 0.0232649498094564 0.0183507145216528
624 0.0213632670965374 0.0211134013620372 0.0210013459725582 0.0219425681796954 0.0225902221731961 0.0237031999082822 0.0246142530499865 0.0237931408863297 0.03365952980726 0.0231106525079992 0.0224879360422831 0.0237004445786213 0.0186677851098699
625 0.0211512137223504 0.0208562330436249 0.0207399695819326 0.0216473620785226 0.0224438500226775 0.0235383831715103 0.0241143856934708 0.0236656412217312 0.0333778700408669 0.0228956309422522 0.0221984312322623 0.0233475482412541 0.0183686722914035
626 0.0211471149792313 0.0209393877421334 0.0209363918700661 0.0216397282796452 0.022544695346826 0.0235242366453458 0.0241986667199983 0.023668054633094 0.0335905442052011 0.023000757395167 0.0223262668385751 0.0234716496150607 0.0182978591973998
627 0.0214642191726947 0.0211498328547873 0.0211966503118764 0.0218986973348601 0.0225956451058076 0.0237717239486429 0.0245123436921166 0.0239531527418767 0.0338390418581629 0.0232995283459395 0.022659924866372 0.0239823660244084 0.0185739079915283
628 0.0212927446818497 0.0209644468484842 0.0209523093992668 0.0216753330525844 0.0225294158965627 0.0235663712718189 0.024369105249571 0.0237419833349848 0.033599067009476 0.023095104961434 0.0224051934429906 0.0236568826630126 0.0184546635510485
629 0.0209126623873174 0.0206874779761595 0.0205339022404777 0.0214031924509008 0.0222183875107401 0.023273244992621 0.0237804540192938 0.0233354198469335 0.033373525120654 0.0228633687817005 0.022198079840204 0.0232739977346393 0.0182298080144574
630 0.020813589009154 0.0205823748643357 0.0204566623430948 0.0213172260526152 0.0219900099881428 0.0231747145250668 0.0234957853945815 0.0233564445556096 0.0332221333651351 0.0226576581997255 0.0220473759836202 0.0231879452648068 0.018032994120338
631 0.0213564140526745 0.0210694770993051 0.020953489590918 0.0218005712337672 0.0225163915628155 0.0236706413959262 0.0240705709135417 0.0238853678287968 0.0337118573992951 0.0231617917825681 0.0226282328557844 0.023913789070255 0.0186022208113072
632 0.0219849871677137 0.0216913517316451 0.0214479273127771 0.0223358587445596 0.0232197968620667 0.0242366149669943 0.0248779346932074 0.0244355196598063 0.0343150896479416 0.0238102632039264 0.0232250626361164 0.0245214291063644 0.0193749348631524
633 0.021501480228264 0.0211696957647788 0.0210601434039504 0.0219180800820808 0.0227327485242604 0.0235896182135791 0.0246309093560545 0.0240599558755566 0.0339480641519787 0.0235557362087076 0.0228570057079077 0.0242538412333076 0.0188601392046749
634 0.0213028755317221 0.0209404207583037 0.0208443273944898 0.0218626106958788 0.0225897505073975 0.0234919701811815 0.0244097322672636 0.0239409396175362 0.0338103591726081 0.0234391504877711 0.022715421429017 0.0239767341402611 0.0186669314227759
