Wavelength,Sample,Letter,mean_STD,mean_RAW,dataset_Name,ID
942,8,A,0.9696738699965799,0.41886687269193057,VIE,VIE_8_A
942,8,C,0.9823158616544502,0.1838856385138588,VIE,VIE_8_C
942,9,A,0.9780941483505858,0.49613073682703035,VIE,VIE_9_A
942,9,C,0.9817131401566344,0.1736150797219969,VIE,VIE_9_C
942,10,A,0.973244822397834,0.5350733713947399,VIE,VIE_10_A
942,10,C,0.9444309617311638,0.1542426039171576,VIE,VIE_10_C
942,11,A,0.9903788598224402,0.47489375567057035,VIE,VIE_11_A
942,11,C,0.965247234430256,0.203216779736056,VIE,VIE_11_C
942,12,A,0.9773011297847353,0.5269376780853797,VIE,VIE_12_A
942,12,C,0.9443794240303038,0.1531096861855084,VIE,VIE_12_C
942,13,A,0.988146718688739,0.4317752323460245,VIE,VIE_13_A
942,13,C,0.9426302800916965,0.1855551766685558,VIE,VIE_13_C
942,14,A,0.98423609692319,0.5205605688951916,VIE,VIE_14_A
942,14,C,0.9642536692535132,0.1559586505723618,VIE,VIE_14_C
942,15,A,0.9756412054802315,0.4881369223877391,VIE,VIE_15_A
942,15,C,0.9692580314894037,0.1637231469296618,VIE,VIE_15_C
942,16,A,0.9836667496092389,0.5025502110172578,VIE,VIE_16_A
942,16,C,0.9553004660820098,0.1691838308299139,VIE,VIE_16_C
942,17,A,0.9812605686572777,0.5581184469164759,VIE,VIE_17_A
942,17,C,0.9553598480457004,0.1627860303344404,VIE,VIE_17_C
942,18,A,0.9815327390665479,0.5196103821538693,VIE,VIE_18_A
942,18,C,0.9405755853112773,0.1885114267176752,VIE,VIE_18_C
942,19,A,0.9926124859830373,0.48430878640407904,VIE,VIE_19_A
942,19,C,0.95158113199901,0.1951456687103279,VIE,VIE_19_C
942,20,A,0.9904052815100739,0.5216821782325198,VIE,VIE_20_A
942,20,C,0.9650492188501831,0.1928993151217244,VIE,VIE_20_C
942,21,A,0.9866720922442666,0.4893602636122068,VIE,VIE_21_A
942,21,C,0.9694123219313956,0.1752727462457441,VIE,VIE_21_C
942,22,A,0.9897833427993791,0.5153098369058836,VIE,VIE_22_A
942,22,C,0.9636904556949527,0.1756509705571329,VIE,VIE_22_C
942,23,A,0.9919034605630699,0.5755099911191992,VIE,VIE_23_A
942,23,C,0.9577672838576134,0.1724764030049766,VIE,VIE_23_C
942,24,A,0.9912109029836541,0.4761792297542628,VIE,VIE_24_A
942,24,C,0.971381403532214,0.2050362829176879,VIE,VIE_24_C
942,25,A,0.9877818502134758,0.5198948362989851,VIE,VIE_25_A
942,25,C,0.9624481137394162,0.1564664629700296,VIE,VIE_25_C
942,26,A,0.9879246314164812,0.5967142652556352,VIE,VIE_26_A
942,26,C,0.972551405922963,0.17996360356175128,VIE,VIE_26_C
942,27,A,0.9829017812416532,0.5277212544453984,VIE,VIE_27_A
942,27,C,0.9652921464356791,0.17776666475878028,VIE,VIE_27_C
